VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2023-05-01 07:41:45,2023-05-01 07:51:57,N,1,42,43,1,1.81,12.1,0.0,0.5,0.7,0.0,-,1.0,14.3,1,1,0.0
2,2023-05-01 07:55:04,2023-05-01 08:06:43,N,1,43,238,1,1.6,12.8,0.0,0.5,0.0,0.0,-,1.0,17.05,2,1,2.75
2,2023-05-01 07:24:00,2023-05-01 07:28:39,N,1,43,238,2,0.82,7.2,0.0,0.5,0.0,0.0,-,1.0,11.45,2,1,2.75
2,2023-05-01 07:46:10,2023-05-01 08:11:32,N,1,75,161,2,2.83,22.6,0.0,0.5,4.0,0.0,-,1.0,30.85,1,1,2.75
2,2023-05-01 07:12:39,2023-05-01 07:22:42,N,5,92,135,1,1.66,20.0,0.0,0.0,0.0,0.0,-,1.0,21.0,2,2,0.0
2,2023-05-01 08:01:06,2023-05-01 08:11:43,N,1,43,239,1,2.02,12.8,0.0,0.5,3.41,0.0,-,1.0,20.46,1,1,2.75
2,2023-05-01 07:05:29,2023-05-01 07:15:35,N,1,116,166,1,2.18,11.4,0.0,0.5,0.0,0.0,-,1.0,12.9,2,1,0.0
2,2023-05-01 07:22:25,2023-05-01 07:52:18,N,1,24,161,1,3.71,27.5,0.0,0.5,3.18,0.0,-,1.0,34.93,1,1,2.75
2,2023-05-01 07:20:21,2023-05-01 07:40:32,N,1,17,255,1,2.82,19.8,0.0,0.5,2.0,0.0,-,1.0,23.3,1,1,0.0
2,2023-05-01 07:05:06,2023-05-01 07:21:14,N,1,65,144,1,2.6,17.7,0.0,0.5,4.39,0.0,-,1.0,26.34,1,1,2.75
